"Environnement Canada"
"Valeurs mensuelles pour janvier - 1994"

"Légende"
"Nom","Nom de la station"
"Lat","Latitude (Nord + , degrés)"
"Long","Longitude (Ouest - , degrés)"
"Prov","Province"
"Tm","Température moyenne (°C)"
"DwTm","Jours sans température moyenne valide"
"D","Différence moyenne de température par rapport à la normale (1981-2010) (°C)"
"Tx","Température maximale (°C)"
"DwTx","Jours sans température maximale valide"
"Tn","Température minimale (°C)"
"DwTn","Jours sans température minimale valide"
"S","Chutes de neige (cm)"
"DwS","Jours sans chutes de neige valide"
"S%N","Pourcentage normale (1981-2010) de chutes de neige"
"P","Précipitations totales (mm)"
"DwP","Jours sans hauteur totale de précipitations valide"
"P%N","Pourcentage normale (1981-2010) de précipitations"
"S_G","Neige au sol à la fin du mois (cm)"
"Pd","Nombre de jours avec 1,0 mm ou plus de précipitations"
"BS","Durée d'ensoleillement (heures)"
"DwBS","Jours sans insolation effective valide"
"BS%","Pourcentage normale (1981-2010) d'ensoleillement"
"HDD","Degrés jours sous 18 °C"
"CDD","Degrés jours plus 18 °C"
"Stn_No","Identificateur de la station climatique (les 3 premiers numéros correspondent au district climatique du bassin-versant, les 4 derniers caractère servent au triage alphabétique)."
"ND","Non disponible"

"Nom","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"L'ASSOMPTION","45,809","-73,435","QC","-17,9","0",ND,"7,5","0","-40,0","0","106,3","0",ND,"129,3","0",ND,"27,0","15","133,6","0",ND,"1112,1","0,0","7014160"
"LES CEDRES","45,300","-74,050","QC","-17,0","0",ND,"4,0","0","-31,5","0","61,9","0",ND,"56,9","3",ND,"36,0","10","","",ND,"1085,8","0,0","7014290"
"LOUISEVILLE","46,267","-73,017","QC","-19,5","0","-6,7","4,0","0","-35,5","0","62,0","0","133,0","81,4","0","119,0","51,0","14","115,7","0",ND,"1161,0","0,0","7014332"
"MASCOUCHE","45,750","-73,600","QC","",,"","",,"",,"64,5","0","150,0","80,3","0","117,0","52,0","11","","",ND,"","","7014629"
"NOTRE DAME DE LA MERCI","46,233","-74,050","QC","-20,9","0",ND,"4,0","0","-41,0","0","80,0","0",ND,"94,0","0",ND,"60,0","15","","",ND,"1205,4","0,0","7015665"
"OKA","45,500","-74,067","QC","-17,8","0","-6,9","8,0","0","-35,0","0","101,4","0","169,0","116,2","0","129,0","40,0","12","","",ND,"1108,9","0,0","7015730"
"L'ETAPE","47,562","-71,229","QC","-24,8","9",ND,"-4,7","9","-40,8","8","",,ND,"59,3","9",ND,"","15","",,ND,"940,8","0,0","7015791"
"QUEBEC/JEAN LESAGE INTL A","46,800","-71,383","QC","-18,9","0","-6,1","4,9","0","-33,0","0","104,6","0","145,0","109,4","0","126,0","92,0","16","145,5","0","147,0","1143,8","0,0","7016294"
"RIGAUD","45,500","-74,367","QC","-20,4","0","-9,5","7,0","0","-39,5","0","60,8","0","147,0","72,4","0","114,0","12,0","13","","",ND,"1189,6","0,0","7016470"
"RIVIERE A PIERRE","47,000","-72,167","QC","",,ND,"",,"",,"63,0","0",ND,"65,0","0",ND,"45,0","11","","",ND,"","","7016560"
"RIVIERE VERTE OUEST","46,983","-71,833","QC","-19,7","0","-6,4","4,5","0","-36,0","0","92,4","0","127,0","109,8","0","119,0","80,0","12","","",ND,"1169,3","0,0","7016675"
"ST ALBAN","46,717","-72,083","QC","-20,1","0","-7,4","2,0","0","-37,0","0","58,9","0","119,0","73,4","0","110,0","56,0","14","","",ND,"1182,5","0,0","7016800"
"ST ALEXIS DES MONTS","46,533","-73,150","QC","",,"","",,"",,"56,9","0","106,0","63,9","0","92,0","55,0","11","","",ND,"","","7016816"
"STE ANNE DE LA PERADE","46,583","-72,233","QC","-19,7","0","-6,9","5,0","0","-35,5","0","79,2","0","126,0","89,8","0","110,0","30,0","14","","",ND,"1169,0","0,0","7016840"
"STE BEATRIX","46,200","-73,600","QC","-19,9","0","-7,1","4,0","0","-39,0","0","66,2","0","125,0","79,4","0","106,0","60,0","14","102,0","0","126,0","1176,3","0,0","7016902"
"ST CHARLES DE MANDEVILLE","46,350","-73,350","QC","",,"","",,"",,"57,0","0","109,0","68,0","0","96,0","56,0","13","","",ND,"","","7016960"
"ST COME","46,283","-73,750","QC","-20,6","0","-7,1","4,0","0","-38,0","0","83,2","0","135,0","87,4","0","115,0","48,0","14","","",ND,"1196,8","0,0","7017080"
"ST DONAT","46,317","-74,200","QC","-20,4","0","-7,0","4,0","0","-39,0","0","84,6","0","121,0","97,6","0","102,0","68,0","14","","",ND,"1190,6","0,0","7017100"
"ST JACQUES","45,950","-73,583","QC","-18,5","0",ND,"3,0","0","-36,0","0","65,0","0",ND,"89,0","0",ND,"52,0","9","","",ND,"1130,1","0,0","7017380"
"ST JANVIER","45,733","-73,883","QC","",,ND,"",,"",,"82,9","0",ND,"102,1","0",ND,"30,0","13","","",ND,"","","7017386"
"ST JOSEPH DE MEKINAC","46,917","-72,683","QC","-21,7","0",ND,"3,0","0","-40,0","0","68,0","0",ND,"74,0","0",ND,"40,0","13","","",ND,"1229,8","0,0","7017422"
"ST JUSTIN","46,267","-73,100","QC","",,ND,"",,"",,"78,0","0",ND,"87,4","0",ND,"77,0","15","","",ND,"","","7017435"
"ST MATHIEU","46,583","-72,933","QC","-20,9","0",ND,"4,0","0","-38,5","0","46,7","0",ND,"55,9","0",ND,"51,0","10","119,5","0",ND,"1204,6","0,0","7017555"
"ST NARCISSE","46,533","-72,433","QC","-19,6","0","-7,0","5,0","0","-34,0","0","57,6","0","136,0","65,2","0","106,0","60,0","10","","",ND,"1165,7","0,0","7017585"
"ST PLACIDE","45,550","-74,200","QC","",,ND,"",,"",,"65,0","0",ND,"78,8","0",ND,"40,0","13","","",ND,"","","7017657"
"STE THERESE OUEST","45,650","-73,883","QC","-18,0","0","-7,2","4,5","0","-36,5","0","55,2","0","116,0","79,7","0","101,0","20,0","14","","",ND,"1117,4","0,0","7017755"
"ST ZENON","46,617","-73,867","QC","-21,6","0",ND,"3,5","0","-41,0","0","55,5","0",ND,"62,7","0",ND,"55,0","12","","",ND,"1226,2","0,0","7017786"
"STE FOY (PIE XII)","46,783","-71,317","QC","-17,8","0",ND,"5,0","0","-32,0","0","90,4","0",ND,"105,6","0",ND,"88,0","11","","",ND,"1110,9","0,0","7017BFN"
"SHAWINIGAN","46,567","-72,750","QC","-20,6","2",ND,"2,0","1","-36,0","1","56,1","0",ND,"62,1","0",ND,"0,0","10","","",ND,"1120,1","0,0","7018000"
"TROIS-RIVIERES","46,354","-72,516","QC","-18,2","9",ND,"1,9","9","-30,7","8","",,ND,"33,6","9",ND,"","12","",,ND,"796,7","0,0","7018562"
"VILLEROY (STE-FRANCOISE)","46,304","-72,061","QC","-20,0","8",ND,"0,8","8","-40,1","7","",,ND,"66,4","8",ND,"","10","",,ND,"873,8","0,0","7018766"
"DALHOUSIE STATION","45,300","-74,467","QC","-26,5","30",ND,"-8,5","28","-33,0","27","37,0","18",ND,"37,0","18",ND,"30,0","4","","",ND,"44,5","0,0","701A9EC"
"TROIS RIVIERES AQUEDUC","46,383","-72,617","QC","-18,6","0","-6,5","5,5","0","-33,0","0","86,4","0","148,0","102,2","0","123,0","48,0","13","","",ND,"1135,4","0,0","701HE63"
"LAC AUX SABLES","46,867","-72,400","QC","-20,3","0","-6,6","2,5","0","-37,0","0","62,4","0","111,0","75,8","0","100,0","69,0","11","","",ND,"1186,3","0,0","701LEEH"
"QUEBEC/JEAN LESAGE INTL","46,789","-71,384","QC","-19,6","7",ND,"0,3","7","-33,0","7","59,6","8",ND,"48,8","8",ND,"92,0","12","135,1","2",ND,"903,4","0,0","701S001"
"ARTHABASKA","46,017","-71,950","QC","-17,9","0","-7,1","6,0","0","-36,0","0","62,7","0","115,0","67,7","0","83,0","20,0","11","","",ND,"1111,5","0,0","7020305"
"AUTEUIL","45,650","-73,733","QC","-18,0","0",ND,"4,0","0","-34,0","0","98,5","0",ND,"105,5","0",ND,"55,0","13","","",ND,"1116,8","0,0","7020392"
"BEAUSEJOUR","46,667","-71,167","QC","-18,6","0","-6,0","6,0","0","-37,0","0","90,5","0","125,0","88,5","1",ND,"65,0","15","","",ND,"1133,4","0,0","7020567"
"BECANCOUR","46,333","-72,433","QC","",,ND,"",,"",,"53,8","0",ND,"73,8","0",ND,"30,0","13","","",ND,"","","7020570"
"BISHOPTON","45,583","-71,567","QC","-18,0","0",ND,"7,0","0","-41,0","0","88,0","0",ND,"111,6","0",ND,"45,0","15","","",ND,"1115,1","0,0","7020800"
"BONSECOURS","45,400","-72,267","QC","-17,6","0","-6,6","6,0","0","-37,0","0","135,4","0","193,0","156,8","0","157,0","12,0","17","71,6","0","113,0","1105,1","0,0","7020828"
"BROME","45,183","-72,567","QC","-16,8","0","-6,4","10,0","0","-40,0","0","107,6","0","156,0","112,6","0","115,0","45,0","17","","",ND,"1078,6","0,0","7020840"
"BROMPTONVILLE","45,483","-71,950","QC","-17,1","0","-6,4","9,0","0","-40,0","0","107,0","0","217,0","117,4","0","160,0","30,0","15","","",ND,"1087,0","0,0","7020860"
"BURY","45,517","-71,483","QC","",,ND,"",,"",,"102,9","0",ND,"109,7","0",ND,"44,0","15","","",ND,"","","7020885"
"COATICOOK","45,150","-71,800","QC","-16,3","0","-6,5","7,0","0","-35,5","0","77,8","0","133,0","86,4","0","107,0","30,0","10","","",ND,"1064,3","0,0","7021840"
"DANVILLE","45,817","-71,983","QC","-17,9","0",ND,"5,0","0","-36,0","0","101,0","0",ND,"107,2","0",ND,"10,0","13","","",ND,"1113,1","0,0","7021954"
"DRUMMONDVILLE","45,883","-72,483","QC","-17,7","0","-7,5","8,0","0","-39,5","0","68,9","0","116,0","88,8","0","104,0","34,0","13","","",ND,"1105,2","0,0","7022160"
"DURHAM SUD","45,633","-72,350","QC","-17,6","0",ND,"6,5","0","-37,0","0","116,4","0",ND,"111,4","2",ND,"75,0","11","","",ND,"1102,4","0,0","70222DR"
"EAST HEREFORD","45,083","-71,500","QC","-16,1","0",ND,"8,0","0","-40,0","0","94,5","0",ND,"116,7","0",ND,"38,0","16","","",ND,"1057,3","0,0","7022300"
"FARNHAM","45,300","-72,900","QC","-17,8","0","-7,9","7,0","0","-42,0","0","126,2","0","251,0","144,6","0","186,0","64,0","14","","",ND,"1111,2","0,0","7022320"
"FLEURY","45,800","-73,000","QC","-18,2","0","-7,3","7,5","0","-39,0","0","87,2","0","195,0","107,8","0","146,0","44,0","15","","",ND,"1120,9","0,0","7022375"
"FORTIERVILLE","46,483","-72,050","QC","-19,6","0","-7,0","7,0","0","-38,5","0","84,5","0","150,0","89,5","0","118,0","49,0","14","","",ND,"1164,2","0,0","7022494"
"FRELIGHSBURG","45,050","-72,862","QC","-16,5","7",ND,"3,6","7","-37,0","6","",,ND,"9,1","7",ND,"","3","",,ND,"829,0","0,0","7022579"
"GARTHBY","45,833","-71,383","QC","",,ND,"",,"",,"101,8","0",ND,"116,6","0",ND,"55,0","17","","",ND,"","","7022596"
"GEORGEVILLE","45,133","-72,233","QC","",,"","",,"",,"120,6","0","155,0","137,6","0","133,0","63,0","15","","",ND,"","","7022720"
"GRANBY","45,383","-72,717","QC","-17,2","0","-7,5","8,5","0","-33,0","0","128,2","0","197,0","143,0","0","147,0","45,0","15","","",ND,"1091,4","0,0","7022800"
"HEMMINGFORD FOUR WINDS","45,067","-73,717","QC","-17,2","0","-7,9","9,5","0","-41,0","0","104,8","0","247,0","123,3","0","210,0","48,0","14","","",ND,"1092,6","0,0","7023075"
"HUNTINGDON","45,050","-74,167","QC","",,ND,"",,"",,"93,0","0",ND,"122,4","0",ND,"20,0","18","","",ND,"","","7023240"
"IBERVILLE","45,333","-73,250","QC","-17,6","0","-7,9","7,5","0","-39,0","0","93,2","0","199,0","114,8","0","141,0","16,0","12","","",ND,"1102,7","0,0","7023270"
"LAC MEGANTIC 2","45,600","-70,867","QC","-18,0","24","-6,8","5,5","23","-38,5","23","25,0","23",ND,"29,0","23",ND,"40,0","3","","",ND,"252,2","0,0","7023677"
"LAMBTON","45,833","-71,083","QC","-17,5","0",ND,"7,5","0","-35,0","0","90,0","0",ND,"105,0","0",ND,"18,0","16","","",ND,"1099,1","0,0","7024000"
"LAPRAIRIE","45,383","-73,433","QC","",,ND,"",,"",,"34,0","4",ND,"52,0","4",ND,"0,0","10","","",ND,"","","7024100"
"LA PROVIDENCE","45,617","-72,950","QC","","",ND,"","","","","","",ND,"","",ND,"","","118,1","0",ND,"","","7024102"
"LAURIERVILLE","46,333","-71,667","QC","-18,7","0","-6,9","7,0","0","-40,5","0","122,4","0","203,0","124,8","0","145,0","80,0","17","","",ND,"1139,2","0,0","7024250"
"LAUZON","46,817","-71,100","QC","-18,3","0","-6,3","5,5","0","-39,0","0","90,6","0","142,0","90,6","1",ND,"95,0","11","122,4","0","164,0","1125,4","0,0","7024254"
"LENNOXVILLE","45,369","-71,824","QC","-16,6","0",ND,"8,0","0","-38,5","0","71,0","0",ND,"87,6","0",ND,"33,0","12","","",ND,"1073,0","0,0","7024280"
"LINGWICK","45,633","-71,367","QC","",,ND,"",,"",,"85,6","0",ND,"104,6","0",ND,"50,0","18","","",ND,"","","7024320"
"MAGOG","45,267","-72,117","QC","-16,6","0","-6,5","8,5","0","-37,0","0","88,2","4",ND,"102,6","4",ND,"35,0","11","","",ND,"1073,5","0,0","7024440"
"MANSEAU","46,333","-71,983","QC","-19,0","0",ND,"6,5","0","-40,0","0","92,8","0",ND,"116,8","0",ND,"52,0","15","","",ND,"1147,0","0,0","7024615"
"MARIEVILLE","45,400","-73,133","QC","-17,4","0","-7,1","7,0","0","-38,0","0","102,0","0","225,0","89,0","2",ND,"15,0","11","","",ND,"1096,4","0,0","7024627"
"MILAN","45,583","-71,117","QC","-17,7","0","-6,2","10,0","0","-37,0","0","16,2","4",ND,"25,2","4",ND,"41,0","9","","",ND,"1107,4","0,0","7024920"
"MONT-ORFORD","45,312","-72,241","QC","-21,3","11",ND,"-6,6","11","-37,1","10","",,ND,"90,3","11",ND,"","12","",,ND,"785,2","0,0","7025229"
"MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","45,467","-73,750","QC","-16,6","0","-6,9","8,1","0","-31,8","0","69,2","0","140,0","88,8","0","115,0","14,0","10","127,5","0","126,0","1071,7","0,0","7025250"
"NICOLET","46,200","-72,617","QC","-18,8","0","-6,7","6,0","0","-38,0","0","70,5","0","146,0","76,5","0","130,0","10,0","12","117,6","0","139,0","1141,3","0,0","7025440"
"NICOLET","46,226","-72,657","QC","-18,9","8",ND,"1,8","8","-35,9","7","",,ND,"32,1","8",ND,"","8","",,ND,"848,7","0,0","7025442"
"NOTRE DAME DES BOIS","45,400","-71,083","QC","",,"","",,"",,"165,2","0","185,0","175,4","0","158,0","28,0","19","","",ND,"","","7025670"
"ORMSTOWN","45,117","-74,050","QC","-16,8","0","-7,5","9,0","0","-35,5","0","84,5","0","206,0","96,9","0","143,0","12,0","14","","",ND,"1080,2","0,0","7025745"
"PHILIPSBURG","45,033","-73,083","QC","-16,5","0","-7,9","8,5","0","-38,0","0","89,0","0","191,0","99,0","0","135,0","39,0","16","","",ND,"1070,0","0,0","7026040"
"PIERREVILLE","46,083","-72,833","QC","-18,5","0","-7,0","7,0","0","-38,0","0","71,4","0","153,0","83,6","0","113,0","34,0","13","","",ND,"1130,0","0,0","7026043"
"POINTE DU MOULIN","45,350","-73,917","QC","-16,7","0",ND,"8,0","0","-34,0","0","74,5","0",ND,"88,7","0",ND,"36,0","14","","",ND,"1074,5","0,0","702607F"
"PRINCEVILLE","46,150","-71,917","QC","",,ND,"",,"",,"110,0","0",ND,"122,2","0",ND,"37,0","17","111,6","0",ND,"","","7026250"
"RICHMOND","45,633","-72,133","QC","-17,6","0",ND,"8,5","0","-40,5","0","92,4","0",ND,"97,0","0",ND,"35,0","11","","",ND,"1104,2","0,0","7026465"
"RIVIERE DES PRAIRIES","45,700","-73,500","QC","-18,9","16","-8,6","7,5","13","-37,0","13","37,6","4",ND,"34,8","6",ND,"","6","","",ND,"553,4","0,0","7026612"
"SABREVOIS","45,217","-73,200","QC","",,"","",,"",,"85,0","0","208,0","102,0","0","162,0","40,0","14","","",ND,"","","7026734"
"ST AMABLE","45,667","-73,300","QC","-17,4","0",ND,"9,0","0","-32,5","0","87,4","0",ND,"96,0","0",ND,"30,0","10","","",ND,"1098,3","0,0","7026818"
"ST ANICET","45,133","-74,350","QC","-16,6","0","-7,4","8,5","0","-34,0","0","70,0","0","170,0","80,8","0","117,0","72,0","12","","",ND,"1072,2","0,0","7026836"
"ST BENOIT LABRE","46,050","-70,800","QC","",,ND,"",,"",,"87,8","0",ND,"98,4","0",ND,"18,0","12","","",ND,"","","7026915"
"STE-CLOTHILDE","45,167","-73,679","QC","-17,0","9",ND,"4,4","9","-39,5","8","",,ND,"55,6","9",ND,"","11","",,ND,"771,0","0,0","7027039"
"ST COME DE LINIERE","46,050","-70,517","QC","-18,1","0","-6,0","9,0","0","-41,0","0","70,8","0","154,0","88,8","0","135,0","25,0","13","","",ND,"1119,7","0,0","7027083"
"STE CROIX","46,617","-71,783","QC","","",ND,"","","","","","",ND,"","",ND,"","","124,3",".54166666666666666666666666666666666667",ND,"","","7027088"
"STE DOROTHEE","45,517","-73,783","QC","-17,2","0",ND,"8,0","0","-35,0","0","43,0","0",ND,"67,0","0",ND,"27,0","12","","",ND,"1092,5","0,0","7027110"
"ST EPHREM","46,067","-70,967","QC","-18,4","0","-6,2","7,0","0","-37,0","0","96,9","0","159,0","118,9","0","150,0","36,0","11","","",ND,"1129,3","0,0","7027200"
"ST FERDINAND","46,100","-71,583","QC","-18,4","0","-6,2","7,0","0","-36,0","0","154,4","0","229,0","183,8","0","185,0","32,0","18","","",ND,"1128,3","0,0","7027248"
"ST FLAVIEN","46,483","-71,567","QC","-19,1","0","-6,4","7,0","0","-36,0","0","88,8","0","141,0","113,9","0","126,0","40,0","15","","",ND,"1149,6","0,0","7027259"
"ST FORTUNAT","45,967","-71,600","QC","-18,6","0",ND,"5,5","0","-36,5","0","165,6","0",ND,"192,0","0",ND,"65,0","20","","",ND,"1133,4","0,0","7027264"
"ST GEDEON","45,867","-70,617","QC","-18,2","0",ND,"7,0","0","-39,0","0","99,0","0",ND,"114,0","0",ND,"35,0","14","","",ND,"1121,7","0,0","7027277"
"STE GENEVIEVE","45,500","-73,850","QC","",,"","",,"",,"43,0","0","92,0","57,0","0","74,0","26,0","11","","",ND,"","","7027280"
"ST GEORGES","46,150","-70,700","QC","-18,6","0","-6,5","4,5","0","-40,0","0","106,9","0","222,0","125,9","0","189,0","","16","","",ND,"1133,4","0,0","7027283"
"ST GUILLAUME","45,883","-72,767","QC","-18,6","0","-7,4","5,0","0","-41,0","0","59,0","0","124,0","70,0","0","108,0","38,0","12","","",ND,"1133,1","0,0","7027302"
"MONTREAL/ST-HUBERT A","45,517","-73,417","QC","-16,6","0","-6,3","8,3","0","-34,7","0","66,7","0","128,0","84,7","0","112,0","24,0","10","124,2","0","129,0","1074,0","0,0","7027320"
"ST HYACINTHE 2","45,567","-72,917","QC","-17,8","0","-7,4","7,0","0","-41,0","0","44,0","2",ND,"63,8","2",ND,"30,0","9","","",ND,"1110,0","0,0","7027361"
"ST JACQUES DE LEEDS","46,267","-71,367","QC","",,ND,"",,"",,"87,6","0",ND,"112,6","0",ND,"21,0","15","","",ND,"","","7027382"
"ST LUDGER","45,750","-70,683","QC","-17,7","0","-6,3","7,0","0","-37,5","0","103,0","0","163,0","119,5","0","141,0","35,0","13","91,5","0","128,0","1106,2","0,0","7027516"
"STE MADELEINE","45,617","-73,133","QC","-18,1","0","-7,9","7,0","0","-40,5","0","78,2","0","182,0","81,8","0","115,0","32,0","15","","",ND,"1120,0","0,0","7027517"
"ST MALO D AUCKLAND","45,200","-71,500","QC","-17,1","0","-6,1","7,0","0","-36,0","0","103,0","0","125,0","117,4","0","116,0","42,0","14","","",ND,"1087,0","0,0","7027520"
"STE MARTINE","45,217","-73,850","QC","-17,2","0","-7,5","9,0","0","-36,0","0","68,4","0","154,0","85,7","0","118,0","","11","","",ND,"1089,9","0,0","7027540"
"ST NAZAIRE","45,733","-72,617","QC","-18,6","0","-7,6","7,0","0","-43,0","0","119,6","0","224,0","135,1","0","170,0","40,0","12","","",ND,"1136,0","0,0","7027588"
"ST ODILON","46,350","-70,650","QC","-19,2","0",ND,"5,0","0","-38,0","0","92,2","0",ND,"111,2","0",ND,"50,0","15","","",ND,"1153,3","0,0","7027593"
"ST PIERRE DE BROUGHTON","46,250","-71,217","QC","-18,5","0","-6,0","7,5","0","-37,5","0","80,6","0","141,0","105,0","0","135,0","15,0","11","","",ND,"1131,9","0,0","7027656"
"ST PROSPER","46,217","-70,500","QC","-19,0","0","-6,2","7,0","0","-40,0","0","76,4","0","138,0","93,8","0","126,0","63,0","11","","",ND,"1147,0","0,0","7027660"
"ST SEBASTIEN","45,767","-70,950","QC","-17,8","0","-6,1","8,0","0","-37,0","0","97,0","0","148,0","115,2","0","134,0","51,0","12","","",ND,"1110,6","0,0","7027725"
"ST SEVERIN","46,333","-71,050","QC","",,"","",,"",,"80,0","0","119,0","97,0","0","109,0","70,0","10","","",ND,"","","7027733"
"ST THEOPHILE","45,933","-70,483","QC","-17,3","0","-5,7","8,0","0","-36,0","0","62,6","0","166,0","72,6","0","134,0","22,0","9","","",ND,"1094,4","0,0","7027750"
"ST VALERIEN","45,567","-72,667","QC","-17,1","0",ND,"8,0","0","-41,5","0","121,4","0",ND,"123,2","1",ND,"36,0","12","","",ND,"1088,8","0,0","7027772"
"ST WENCESLAS","46,167","-72,333","QC","-18,2","0","-6,0","7,0","0","-37,0","0","42,0","3",ND,"52,0","3",ND,"20,0","10","","",ND,"1120,7","0,0","7027783"
"ST ZACHARIE","46,117","-70,383","QC","-18,3","0",ND,"6,0","0","-35,5","0","88,6","0",ND,"106,2","0",ND,"15,0","18","","",ND,"1126,1","0,0","7027785"
"ST ZEPHIRIN","46,067","-72,583","QC","-18,7","0",ND,"6,5","0","-38,0","0","58,2","0",ND,"76,6","0",ND,"30,0","11","","",ND,"1138,5","0,0","7027787"
"SAWYERVILLE NORD","45,367","-71,533","QC","-16,4","0","-6,2","9,0","0","-34,0","0","110,8","0","152,0","131,8","0","131,0","39,0","14","86,2","0","129,0","1067,2","0,0","7027802"
"SCOTT","46,500","-71,083","QC","-18,3","0","-6,1","8,5","0","-42,0","0","73,2","0","123,0","91,2","0","110,0","50,0","14","","",ND,"1125,9","0,0","7027840"
"SHERBROOKE A","45,433","-71,683","QC","-17,7","0",ND,"8,0","0","-37,1","0","150,2","0",ND,"127,4","0",ND,"55,0","15","117,7","0",ND,"1107,6","0,0","7028124"
"SOREL","46,033","-73,117","QC","-17,5","0","-6,8","8,0","0","-33,5","0","64,8","0","132,0","79,7","0","108,0","42,0","14","","",ND,"1100,4","0,0","7028200"
"SUTTON","45,067","-72,683","QC","-16,0","0","-6,6","9,0","0","-36,0","0","87,0","0","138,0","102,4","0","111,0","33,0","15","104,7","0","130,0","1052,7","0,0","7028292"
"THETFORD MINES","46,100","-71,350","QC","-18,0","0","-6,5","7,0","0","-34,0","0","115,0","0","140,0","133,0","0","123,0","80,0","15","101,0","0","135,0","1117,0","0,0","7028441"
"VALLEE JONCTION","46,383","-70,933","QC","-18,1","0","-6,1","9,5","0","-40,5","0","42,5","0","105,0","48,3","0","85,0","38,0","11","","",ND,"1120,0","0,0","7028676"
"VALLEYFIELD","45,283","-74,100","QC","-17,2","0","-7,6","9,0","0","-34,5","0","76,0","0","150,0","89,3","0","119,0","29,0","13","","",ND,"1091,9","0,0","7028680"
"VERCHERES","45,767","-73,367","QC","-16,9","0","-6,9","4,0","0","-32,0","0","64,0","0","135,0","88,2","0","120,0","30,0","11","","",ND,"1082,3","0,0","7028700"
"WOBURN","45,383","-70,867","QC","-17,2","10",ND,"0,0","10","-39,0","0","117,5","0",ND,"105,5","2",ND,"60,0","12","","",ND,"739,5","0,0","7028946"
"DAVELUYVILLE","46,183","-72,200","QC","-22,6","18",ND,"5,0","12","-40,0","10","89,1","0",ND,"112,9","0",ND,"28,0","14","","",ND,"527,6","0,0","702A9ND"
"STE-ANNE-DE-BELLEVUE 1","45,427","-73,929","QC","-17,5","7",ND,"2,9","7","-34,3","6","",,ND,"41,5","7",ND,"","9","",,ND,"852,6","0,0","702FHL8"
